0,0.0144,0.003,0.008,0,8e-4,0.0435,0.0103,0,0.006,0,0,0,0.0436,0,0,0.0582,0,0.2203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0216,0,0,0,0.0218,0,0,0,0,0,0,0,0,0,0,0,0
0,3e-4,2e-4,4e-4,0,0,0.0013,0,0.0013,7e-4,0.0159,0,0,0,0,0,0.0123,0,0.1201,8e-4
0,1e-4,0,0.0032,0,0,0.0038,3e-4,0,0.0017,0,0,0,8e-4,0,0,0.0014,0,0.0364,0
0,0.002,2e-4,0,8e-4,0,0.0059,0,0,7e-4,0,0,0,0.006,0,0,0,0,0,3e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4
0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0
0,0.002,0,0.0012,0.0011,0,0.0185,0.0046,0,6e-4,0,0,0,0.0259,0,0,0.0068,0,0.0093,0.0031
1e-4,0,3e-4,2e-4,0,0,0,0,0,0,8e-4,0,0,0,0,0,0,0,0,6e-4
0,0,0.0011,5e-4,0,0.0034,0,0.0062,0,3e-4,0.001,0,0,0,0,0,0,0,0,0.002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e-4,0.0013,9e-4,0.0015,0,1e-4,0.0053,0.0023,0.0014,1e-4,0.01,0,0,9e-4,0,0,0.0097,0,0.2453,0.001
0.0282,0.0048,0.0188,0.0977,0.0596,0.0667,0.2515,0,0.1697,0.0124,0.595,0,0,0.2008,0,0,1.3192,0,16.801,0.0438
0,0.0153,0.0174,0.0227,0,0,0.0489,0.0357,0,0.0018,0.1635,0,0,0.0407,0,0,0.0605,0,0,0.0048
0,0,0,0,0,0,0,0,0,0,0.0056,0,0,3e-4,0,0,0,0,0.0048,0
4e-4,0.0042,9e-4,0.0081,0,0,0.0125,0.0032,8e-4,5e-4,4e-4,0,0,0.0019,0,0,0.0283,0,0.369,0
9e-4,0,0,0,0,0,0.0071,2e-4,0,0,0,0,0,0.0016,0,0,0,0,0,0.0046
0.0037,0.0025,0,0.0034,6e-4,0.0043,0.0354,0,0.0018,0.0024,0,0,0,0.0131,0,0,0.0461,0,0.5852,0.0032
0.0033,0.0161,0.0066,0.0142,0.0088,0.0011,0.0399,0.0145,6e-4,0.0041,0.1294,0,0,0.0708,0,0,0.0373,0,5.8024,0.0281
0.0021,0.006,0,0.0122,0.0045,0.0198,0.0803,0.0197,0,0.0011,0.0863,0,0,0.0054,0,0,0.1786,0,0.3212,0
0,0.002,5e-4,0,3e-4,0,0.0115,0.0017,0,0.0014,8e-4,0,0,0.0033,0,0,0.0224,0,0.0511,3e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e-4,0.0042,0.0021,0.0124,0.0109,0.0017,0.0094,0.0232,0.0132,5e-4,0.0843,0,0,0.0141,0,0,0.0363,0,0.6577,0.0022
0.0073,5e-4,0.0077,0.0132,0.0075,0,0.017,0.0257,0.0045,0.003,0.2114,0,0,0.0541,0,0,0,0,2.4718,0.0074
0.0013,0.0023,1e-4,0.0012,4e-4,0,0.0042,0,0.0024,0,0.0039,0,0,0.004,0,0,0.0176,0,0.1537,0
0,0.0043,0.0038,0.0186,0,0.0027,0.022,0,0,0.0042,0,0,0,0.0578,0,0,0.0388,0,0.3013,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0041,0.007,0,0,4e-4,0.0149,0,0,0,0,0,0,0,0,0,0.0237,0,0,0
0.0115,0.0185,0.0155,0.0385,0.0196,0.0094,0.0299,0.024,0,0.0072,0,0,0,0.0108,0,0,0.0607,0,4.0515,0.0026
0,0.0011,3e-4,0,4e-4,1e-4,0.0012,6e-4,0,7e-4,0.0117,0,0,0.0052,0,0,0.0059,0,0.2258,1e-4
0.0014,0.0026,0.0015,0.0014,0,0,0.0072,1e-4,0.0021,5e-4,0,0,0,0.0098,0,0,0.0261,0,0.3911,0.001
0.0088,0,0.0026,0.0022,0.0017,0.0043,0.0218,0.0139,0,0,0.0613,0,0,0.0124,0,0,0.1044,0,0.1581,0.0097
0,3e-4,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e-4,0.001,0,0,1e-4,0,4e-4,0,2e-4,1e-4,0,0,0,0.0027,0,0,0,0,0,0
0,5e-4,0,0,0,0,3e-4,3e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,3e-4,4e-4,4e-4,0,0,0.0013,3e-4,0,2e-4,0.0062,0,0,0,0,0,0.002,0,0.069,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131,0
0,0,0.0015,0,0.0014,0.0052,0.0065,0.0074,0,0.0051,0,0,0,0.0377,0,0,0.0364,0,0,0.0024
0.0032,0.0149,0.0099,0,0,3e-4,0.015,0.0116,0.0047,0.0076,0.1174,0,0,0,0,0,0,0,1.3418,0.0027
0.0027,9e-4,0.0031,0.0077,0.0014,0,0.0027,0.0094,0.0078,0,0.1053,0,0,0.0336,0,0,0.0145,0,0.5071,0
0.0198,0.0119,0.0179,0.0302,0.0044,0.0016,0.0334,0,0.0664,0.0245,0.1425,0,0,0.0534,0,0,0.5548,0,9.8566,0.039
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0
0,0.0012,0,2e-4,0,0.001,0.0084,6e-4,0,9e-4,0,0,0,0.0019,0,0,0.0438,0,0.0315,0
0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0
0,4e-4,0,0,0,0,0,0,0,0,0.0039,0,0,0.0059,0,0,0,0,0,0
0,0.0054,0,0.0021,5e-4,0,0.0211,0.002,0,0,4e-4,0,0,0,0,0,0,0,2.8515,2e-4
0,0,0,1e-4,0,0,0,1e-4,0,2e-4,0.0012,0,0,0,0,0,0,0,0.342,3e-4
0.028,0.0671,0.0483,0.1496,0.0412,0.0475,0.2083,0.0128,0.0021,0.0395,0.227,0,0,0.1885,0,0,0.6489,0,11.5866,0.0911
0,0,0,0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0
6e-4,0.0027,0.0036,0.0027,0,7e-4,0.0029,0.0013,0.0046,0,0,0,0,0.0019,0,0,0.0299,0,0.1515,0
3e-4,0.0019,0,0.0089,0.0042,5e-4,9e-4,0,0,0.0081,0,0,0,0.021,0,0,0.1418,0,0,0.0064
0,0,0,0,0,0,0.0015,1e-4,0,0,0,0,0,1e-4,0,0,0,0,0,0
3e-4,0.0012,0.0014,0.0014,1e-4,0.0017,0.0313,0,2e-4,5e-4,0.0364,0,0,0.0029,0,0,0.0362,0,0.3571,0.0019
0,6e-4,0,0,1e-4,0,0.0019,0.002,0,2e-4,0.0129,0,0,0.0033,0,0,0,0,0.0924,1e-4
0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0.5253,0
0,0,0,0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0.0128,0
0,0,1e-4,0,4e-4,0,0,0.0018,0,2e-4,0.0077,0,0,0,0,0,0,0,0.0967,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0,0,0
0,2e-4,0.003,5e-4,7e-4,0,0.0274,0.009,0.0099,0.0029,0.051,0,0,0.0123,0,0,0,0,1.0054,0.0084
0,0,0,0,0,0,0.0122,0.0016,0,1e-4,0.0099,0,0,1e-4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3e-4,0,0,0,0.0012,0,0,0.0116,0,0,0,0,0,0,0,0.0017,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1e-4,0,0,1e-4,0,1e-4,0,0.001,0,0,0.001,0,0,0.0012,0,0.0258,1e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5e-4,0,0,0,0,7e-4,0,0,0,0,0,0,0,0,0,0,0,0.0166,1e-4
0,0,0,0,0,0,4e-4,0,0,0,9e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2e-4,0,0,0,0,0.0016,0.001,1e-4,0,0,0,0,0.0045,0,0,0,0,0,0
0,4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0017,0,0,0,0,0,7e-4,0,0,0
0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0,0,0
0,1e-4,0,0,0,0,3e-4,0,0,0,0,0,0,0.0015,0,0,0,0,0,0
0,1e-4,1e-4,0,0,0,0,0,0,0,0.0017,0,0,0,0,0,0.0023,0,0.1496,2e-4
0,0,0,0.0013,3e-4,0,0.0023,0,0,0,0,0,0,0.0034,0,0,0,0,0,0
0,2e-4,0,0,0,0,0,0,3e-4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5e-4,1e-4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0
0,0,0,7e-4,0,0,0,0.003,0,0,9e-4,0,0,0,0,0,0,0,0,0
0.0031,0,3e-4,0.0036,0,0.0016,0,0.0011,0,0,0,0,0,0.0096,0,0,2e-4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1e-4,0,6e-4,0,0,0,0,0,0.0081,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.0022,0,0,0
0,0,0,0,0,0,0,6e-4,2e-4,0,0,0,0,0,0,0,0,0,0,1e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0
0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3e-4,0,0,0,0,0,0
0,1e-4,0,1e-4,0.001,0,0,0.0024,0,0.001,0,0,0,0,0,0,0,0,0,0
2e-4,1e-4,3e-4,3e-4,1e-4,0,0.0011,0,9e-4,0,0.0013,0,0,0.0014,0,0,0.007,0,0.1624,2e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7e-4,0,0.0075,0,0,0.0039,0,0,0,0.014,0,0,0.0092,0,0,0.0736,0,0,0
0.0024,0.0011,0,0,0.0036,0.0041,0.0083,0.0018,0,1e-4,0.0288,0,0,0.014,0,0,0,0,0.6796,0
0,0,0,0,0,0,2e-4,0,0,0,2e-4,0,0,0,0,0,3e-4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1e-4,5e-4,0,0,2e-4,0,0,0,0,0,0,0,0.0223,0
0,5e-4,1e-4,0,9e-4,0,0.0043,0,5e-4,2e-4,0,0,0,0,0,0,0.0086,0,0.0159,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4e-4,0,0,4e-4,0,4e-4,1e-4,0,3e-4,0,0,0,0.0032,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0029,0,0,0,0.0078,0.0013,0,0,0,0,0,0,0,0.0029,0,0,5e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0
0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e-4,4e-4,3e-4,0,0,2e-4,0,7e-4,2e-4,0,0.0014,0,0,0.0081,0,0,0.0213,0,0.0409,1e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0054,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0
0,3e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,3e-4,1e-4,2e-4,0,0,0,0.0014,0.002,0,0,0,0,0,0,0.0129,0,0.1924,4e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0013,0,0.0041,0,8e-4,0.0064,0,0,0.0016,0.0053,0,0,0.0137,0,0,0.0096,0,0,0.0022
0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2e-4,0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3e-4,0,0,0,0,0,0
0,0,0,6e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0019,4e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,4e-4,0,0,0,0,0.0031,0.0018,0,0,0,0,0,0.0014,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0062,0.0013,0.0014,0,7e-4,0.0364,0,7e-4,8e-4,0.023,0,0,0.0173,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2e-4,3e-4,0,0,0,0.0043,0,0,0,0,0,0,0,0,0
0,2e-4,0,3e-4,0,0,0.001,0.002,0,0,0,0,0,0.0088,0,0,3e-4,0,0.0496,0
0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-4,0,0,0
0,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0
6e-4,0,5e-4,0.0022,0,0.0012,0.0093,4e-4,0,0.0022,0,0,0,0.0022,0,0,0.0249,0,0.1969,0.002
0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,0,0.0275,0
0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.001,3e-4,0,0,0,0,0,2e-4,0,0,4e-4,0,0,0
0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1e-4,0,0,0,0,0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0
0,9e-4,0.0202,0.0129,0.003,0,0.0878,0,0,0.0031,0,0,0,0.0552,0,0,0.0344,0,1.9401,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1e-4,0.0022,0,0,0,0,2e-4,0,0,0,0,2e-4,0,0,0.0115,0,0.2276,7e-4
0,0,0,8e-4,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1e-4,0,1e-4,0.0015,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0021,0,0,0,0.0015,0,0,0,0,0,0.0013,0,0,0
0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e-4,0.0024,0.0022,9e-4,0.0036,0.0086,0.0544,0.0085,0.0067,0.0018,0,0,0,0.0164,0,0,0,0,0.2856,4e-4
0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0.0053,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0
0,3e-4,1e-4,0,3e-4,2e-4,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0027,0.005,0.0055,0.005,0.0017,0.0082,0.0472,0.0231,0.0106,0,0.1248,0,0,0.0252,0,0,0.0178,0,1.9129,0
0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e-4,0,1e-4,6e-4,0,0,0,9e-4,2e-4,4e-4,0,0,0,0,0,0,0,0,0.042,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3e-4,0,0,0,1e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0
0,0,0,0,0,0,0,4e-4,0,8e-4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e-4,1e-4,0,2e-4,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3e-4,9e-4,0,0,0,0,0,4e-4,0.0058,0,0,0,0,0,0,0,0.2233,0.0013
0,0,0,0.003,0,0,0.002,0.0013,0,0,0,0,0,0.0042,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0,0
0,0,4e-4,0,0,0,0,0.0017,0,0,0,0,0,0.0031,0,0,0.0211,0,0,0
1e-4,0,0,1e-4,0,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0
0,1e-4,0,2e-4,0,0,0,0,0,0,3e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0,0,0.0086,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,2e-4
0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1e-4,0,0,0,0,2e-4,0,0,0,0,0,1e-4,0,0,0,0,0,0
2e-4,4e-4,1e-4,8e-4,1e-4,1e-4,7e-4,2e-4,5e-4,0,9e-4,0,0,0,0,0,0.0059,0,0.0075,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1e-4,0,0,0,0,0,0,3e-4,0,0,0,0,0,0
0,0,0,0,0,0,0.0023,1e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0
0,2e-4,0,0.0019,1e-4,0,0,0.0017,0,0,0,0,0,0,0,0,1e-4,0,0,0
1e-4,0,0,0,0,0,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3e-4,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
